,author id,name,paper id
5425,04/3101,Neelam Sharma,journals/tcad/VineeshKSSFS21
5426,56/1768,Masahiro Fujita,journals/tcad/VineeshKSSFS21
5427,31/4795,Virendra Singh,journals/tcad/VineeshKSSFS21
5428,16/5662,Amr G. Wassal,journals/tcad/WassalIA21
5429,36/10674-7,Ahmed M. Ibrahim,journals/tcad/WassalIA21
5430,283/8602,Ayman AboElHassan,journals/tcad/WassalIA21
5431,179/2891,Siamack BeigMohammadi,journals/tcad/BeigMohammadiA20
5432,69/5664,Bijan Alizadeh,journals/tcad/BeigMohammadiA20
5433,155/4842,Shuo-Han Chen,journals/tcad/ChenCCWS20
5434,35/8471,Tseng-Yi Chen,journals/tcad/ChenCCWS20
5435,49/2395,Yuan-Hao Chang 0001,journals/tcad/ChenCCWS20
5436,25/1656,Hsin-Wen Wei,journals/tcad/ChenCCWS20
5437,16/5006,Wei-Kuan Shih,journals/tcad/ChenCCWS20
5438,198/4404,Ding Deng,journals/tcad/DengWG20
5439,46/8559,Yaohua Wang,journals/tcad/DengWG20
5440,73/1810-3,Yang Guo 0003,journals/tcad/DengWG20
5441,186/7516-4,Nikhil Kumar Singh 0004,journals/tcad/SinghS20
5442,88/6031,Indranil Saha,journals/tcad/SinghS20
5443,207/3982,Neil Veira,journals/tcad/VeiraPV20
5444,85/11156,Zissis Poulos,journals/tcad/VeiraPV20
5445,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/VeiraPV20
5446,163/3574,Keith A. Campbell,journals/tcad/CampbellLHYGRMC19
5447,99/2234,David Lin,journals/tcad/CampbellLHYGRMC19
5448,180/3631,Leon He,journals/tcad/CampbellLHYGRMC19
5449,71/3668,Liwei Yang,journals/tcad/CampbellLHYGRMC19
5450,31/7601,Swathi T. Gurumani,journals/tcad/CampbellLHYGRMC19
5451,27/5122,Kyle Rupnow,journals/tcad/CampbellLHYGRMC19
5452,30/4561,Subhasish Mitra,journals/tcad/CampbellLHYGRMC19
5453,37/1234,Deming Chen,journals/tcad/CampbellLHYGRMC19
5454,58/4223,Yun Cheng,journals/tcad/ChengL0019
5455,70/576,Huawei Li,journals/tcad/ChengL0019
5456,94/3104-1,Ying Wang 0001,journals/tcad/ChengL0019
5457,37/5372-1,Xiaowei Li 0001,journals/tcad/ChengL0019
5458,224/8760,Mustafa Efendioglu,journals/tcad/EfendiogluSK19
5459,59/3602-1,Alper Sen 0001,journals/tcad/EfendiogluSK19
5460,174/8669,Yavuz Köroglu,journals/tcad/EfendiogluSK19
5461,70/1726-4,Meng Li 0004,journals/tcad/LiSMZYJP19
5462,173/7144,Kaveh Shamsi,journals/tcad/LiSMZYJP19
5463,177/5203,Travis Meade,journals/tcad/LiSMZYJP19
5464,75/6680,Zheng Zhao,journals/tcad/LiSMZYJP19
5465,28/4556-1,Bei Yu 0001,journals/tcad/LiSMZYJP19
5466,34/756,Yier Jin,journals/tcad/LiSMZYJP19
5467,p/DavidZhigangPan,David Z. Pan,journals/tcad/LiSMZYJP19
5468,67/6649-3,Yi Wang 0003,journals/tcad/WangHYL19
5469,234/2374,Jiangfan Huang,journals/tcad/WangHYL19
5470,62/5839-18,Jing Yang 0018,journals/tcad/WangHYL19
5471,75/4601,Tao Li,journals/tcad/WangHYL19
5472,58/4223,Yun Cheng,journals/tcad/ChengLWSLL18
5473,70/576,Huawei Li,journals/tcad/ChengLWSLL18
5474,94/3104-1,Ying Wang 0001,journals/tcad/ChengLWSLL18
5475,80/2939,Haihua Shen,journals/tcad/ChengLWSLL18
5476,58/2670-18,Bo Liu 0018,journals/tcad/ChengLWSLL18
5477,37/5372-1,Xiaowei Li 0001,journals/tcad/ChengLWSLL18
5478,32/598,Cheng Ji,journals/tcad/JiCWSX18
5479,78/2863,Li-Pin Chang,journals/tcad/JiCWSX18
5480,45/3158-6,Chao Wu 0006,journals/tcad/JiCWSX18
5481,09/6041,Liang Shi,journals/tcad/JiCWSX18
5482,x/ChunJasonXue,Chun Jason Xue,journals/tcad/JiCWSX18
5483,140/1637,Szymon Szczesny,journals/tcad/Szczesny18
5484,65/10773,Jeffrey Goeders,journals/tcad/GoedersW17
5485,w/StevenJEWilton,Steven J. E. Wilton,journals/tcad/GoedersW17
5486,44/1356-2,Min Huang 0002,journals/tcad/HuangLQWS16
5487,28/2621,Zhaoqing Liu,journals/tcad/HuangLQWS16
5488,64/10696,Liyan Qiao,journals/tcad/HuangLQWS16
5489,67/6649-3,Yi Wang 0003,journals/tcad/HuangLQWS16
5490,08/6845,Zili Shao,journals/tcad/HuangLQWS16
5491,151/6200,Debao Wei,journals/tcad/WeiDZQP16
5492,151/6198,Libao Deng,journals/tcad/WeiDZQP16
5493,21/1048,Peng Zhang,journals/tcad/WeiDZQP16
5494,64/10696,Liyan Qiao,journals/tcad/WeiDZQP16
5495,91/988,Xiyuan Peng,journals/tcad/WeiDZQP16
5496,67/398-1,Qi Guo 0001,journals/tcad/GuoCCWCHC14
5497,60/419,Tianshi Chen,journals/tcad/GuoCCWCHC14
5498,48/474,Yunji Chen,journals/tcad/GuoCCWCHC14
5499,06/2293-22,Rui Wang 0022,journals/tcad/GuoCCWCHC14
5500,72/5816,Huanhuan Chen,journals/tcad/GuoCCWCHC14
5501,75/5125,Weiwu Hu,journals/tcad/GuoCCWCHC14
5502,14/2048-1,Guoliang Chen 0001,journals/tcad/GuoCCWCHC14
5503,82/0,Min Li,journals/tcad/LiD14
5504,67/2433,Azadeh Davoodi,journals/tcad/LiD14
5505,84/5252,Hratch Mangassarian,journals/tcad/MangassarianLV14
5506,94/8188,Bao Le,journals/tcad/MangassarianLV14
5507,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/MangassarianLV14
5508,67/6649-3,Yi Wang 0003,journals/tcad/WangHSCBD14
5509,44/1356-2,Min Huang 0002,journals/tcad/WangHSCBD14
5510,08/6845,Zili Shao,journals/tcad/WangHSCBD14
5511,96/5079,Henry C. B. Chan,journals/tcad/WangHSCBD14
5512,67/2324,Luis Angel D. Bathen,journals/tcad/WangHSCBD14
5513,d/NikilDDutt,Nikil D. Dutt,journals/tcad/WangHSCBD14
5514,35/1878,Brian Keng,journals/tcad/KengV13
5515,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/KengV13
5516,18/243,Srobona Mitra,journals/tcad/MitraBDGK13
5517,43/1989,Ansuman Banerjee,journals/tcad/MitraBDGK13
5518,39/2452,Pallab Dasgupta,journals/tcad/MitraBDGK13
5519,03/4874,Priyankar Ghosh,journals/tcad/MitraBDGK13
5520,12/5804,Harish Kumar,journals/tcad/MitraBDGK13
5521,10/1634-1,Hoang Minh Le 0001,journals/tcad/LeGD12
5522,68/758,Daniel Große,journals/tcad/LeGD12
5523,d/RolfDrechsler,Rolf Drechsler,journals/tcad/LeGD12
5524,78/7356-1,Subhankar Mukherjee 0001,journals/tcad/MukherjeeD12a
5525,39/2452,Pallab Dasgupta,journals/tcad/MukherjeeD12a
5526,18/5332,Joon-Sung Yang,journals/tcad/YangT12
5527,69/6648,Nur A. Touba,journals/tcad/YangT12
5528,33/3406,Lijuan Luo,journals/tcad/LuoYMWS11
5529,19/1877,Tan Yan,journals/tcad/LuoYMWS11
5530,m/QiangMa2,Qiang Ma 0002,journals/tcad/LuoYMWS11
5531,w/MartinDFWong,Martin D. F. Wong,journals/tcad/LuoYMWS11
5532,77/6498,Toshiyuki Shibuya,journals/tcad/LuoYMWS11
5533,03/139,Yibin Chen,journals/tcad/ChenSMV10
5534,s/SeanSafarpour,Sean Safarpour,journals/tcad/ChenSMV10
5535,s/JoaoPMarquesSilva,João Marques-Silva 0001,journals/tcad/ChenSMV10
5536,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/ChenSMV10
5537,35/1878,Brian Keng,journals/tcad/KengSV10
5538,s/SeanSafarpour,Sean Safarpour,journals/tcad/KengSV10
5539,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/KengSV10
5540,38/1012,Ehab Anis Daoud,journals/tcad/DaoudN09
5541,20/5950,Nicola Nicolici,journals/tcad/DaoudN09
5542,18/3486,Tai-Ying Jiang,journals/tcad/JiangLJ09
5543,74/3882,Chien-Nan Jimmy Liu,journals/tcad/JiangLJ09
5544,26/5117,Jing-Yang Jou,journals/tcad/JiangLJ09
5545,39/2010,Ho Fai Ko,journals/tcad/KoN09
5546,20/5950,Nicola Nicolici,journals/tcad/KoN09
5547,15/4571,Sung-Boem Park,journals/tcad/ParkHM09
5548,47/10852,Ted Hong,journals/tcad/ParkHM09
5549,30/4561,Subhasish Mitra,journals/tcad/ParkHM09
5550,s/SeanSafarpour,Sean Safarpour,journals/tcad/SafarpourV09
5551,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/SafarpourV09
5552,18/5879,Omid Sarbishei,journals/tcad/SarbisheiTAF09
5553,62/5271,Mahmoud Tabandeh,journals/tcad/SarbisheiTAF09
5554,69/5664,Bijan Alizadeh,journals/tcad/SarbisheiTAF09
5555,56/1768,Masahiro Fujita,journals/tcad/SarbisheiTAF09
5556,20/4776,Görschwin Fey,journals/tcad/FeySBD08
5557,99/5452,Stefan Staber,journals/tcad/FeySBD08
5558,80/1300,Roderick Bloem,journals/tcad/FeySBD08
5559,d/RolfDrechsler,Rolf Drechsler,journals/tcad/FeySBD08
5560,81/5882,Kai-Hui Chang,journals/tcad/ChangBM07
5561,51/4859,Valeria Bertacco,journals/tcad/ChangBM07
5562,m/IgorLMarkov,Igor L. Markov,journals/tcad/ChangBM07
5563,17/2247,Kai Yang,journals/tcad/YangC07
5564,c/KwangTingCheng,Kwang-Ting Cheng,journals/tcad/YangC07
5565,75/3840-1,Alexander Smith 0001,journals/tcad/SmithVAV05
5566,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/SmithVAV05
5567,83/3674,Moayad Fahim Ali,journals/tcad/SmithVAV05
5568,08/5858,Anastasios Viglas,journals/tcad/SmithVAV05
5569,61/3778,Patrick H. Madden,journals/tcad/Madden02
5570,k/FarinazKoushanfar,Farinaz Koushanfar,journals/tcad/KoushanfarKHPP01
5571,81/4627,Darko Kirovski,journals/tcad/KoushanfarKHPP01
5572,60/5944,Inki Hong,journals/tcad/KoushanfarKHPP01
5573,p/MiodragPotkonjak,Miodrag Potkonjak,journals/tcad/KoushanfarKHPP01
5574,73/197,Marios C. Papaefthymiou,journals/tcad/KoushanfarKHPP01
5575,58/5593,Peter Meuris,journals/tcad/MeurisSM01
5576,77/3343,Wim Schoenmaker,journals/tcad/MeurisSM01
5577,67/4741,Wim Magnus,journals/tcad/MeurisSM01
5578,92/3479,Akio Koyama,journals/tcad/KoyamaUAKT00
5579,71/2358,Makio Uchida,journals/tcad/KoyamaUAKT00
5580,29/4028,Tatsuhiro Aida,journals/tcad/KoyamaUAKT00
5581,87/2411,Jun&apos;ya Kudo,journals/tcad/KoyamaUAKT00
5582,57/3179,Masatoshi Tsuge,journals/tcad/KoyamaUAKT00
5583,81/4627,Darko Kirovski,journals/tcad/KirovskiPG99
5584,p/MiodragPotkonjak,Miodrag Potkonjak,journals/tcad/KirovskiPG99
5585,60/5779,Lisa M. Guerra,journals/tcad/KirovskiPG99
5586,00/1460,Maria C. Bernardo,journals/tcad/BernardoBLNSW92
5587,59/4247,Robert J. Buck,journals/tcad/BernardoBLNSW92
5588,52/3174,Lihsin Liu,journals/tcad/BernardoBLNSW92
5589,47/4599,William A. Nazaret,journals/tcad/BernardoBLNSW92
5590,18/5831,Jerome Sacks,journals/tcad/BernardoBLNSW92
5591,10/798,William J. Welch,journals/tcad/BernardoBLNSW92
5592,88/6153,Yeong-Yil Yang,journals/tcad/YangK92
5593,30/2681,Chong-Min Kyung,journals/tcad/YangK92
5594,68/1626,Josef F. Burgler,journals/tcad/BurglerCF91
5595,89/1191,William M. Coughran Jr.,journals/tcad/BurglerCF91
5596,f/WolfgangFichtner,Wolfgang Fichtner,journals/tcad/BurglerCF91
5597,14/2338,Bulent I. Dervisoglu,journals/tcad/Dervisoglu90
5598,40/926,Amir Alon,journals/tcad/AlonA88
5599,a/UriMAscher,Uri M. Ascher,journals/tcad/AlonA88
5600,74/3749,Alessandro Forghieri,journals/tcad/ForghieriGCGRB88
5601,85/3596,Roberto Guerrieri,journals/tcad/ForghieriGCGRB88
5602,08/6110,Paolo Ciampolini,journals/tcad/ForghieriGCGRB88
5603,81/752,Antonio Gnudi,journals/tcad/ForghieriGCGRB88
5604,15/32,Massimo Rudan,journals/tcad/ForghieriGCGRB88
5605,91/461,Giorgio Baccarani,journals/tcad/ForghieriGCGRB88
5606,58/5421,W. Maes,journals/tcad/MaesMD86
5607,26/528,Kristin M. De Meyer,journals/tcad/MaesMD86
5608,32/2798,Luc H. Dupas,journals/tcad/MaesMD86
5609,04/2377,Hugo De Man,journals/tcad/ManBMC85
5610,32/880,Ivo Bolsens,journals/tcad/ManBMC85
5611,82/7038,E. Vanden Meersch,journals/tcad/ManBMC85
5612,68/6850,Johan Van Cleynenbreugel,journals/tcad/ManBMC85
5613,72/3013,Bernd Meinerzhagen,journals/tcad/MeinerzhagenDE85
5614,67/6354,Heinz K. Dirks,journals/tcad/MeinerzhagenDE85
5615,27/1721,Walter L. Engl,journals/tcad/MeinerzhagenDE85
5616,164/3309,Keke Gai,journals/tc/GaiQZ21
5617,q/XiaoQin,Xiao Qin 0001,journals/tc/GaiQZ21
5618,26/2546,Liehuang Zhu,journals/tc/GaiQZ21
5619,137/9159,Farimah Farahmandi,journals/tc/FarahmandiM19
5620,m/PrabhatMishra,Prabhat Mishra 0001,journals/tc/FarahmandiM19
5621,155/4842,Shuo-Han Chen,journals/tc/ChenCLWS18
5622,49/2395,Yuan-Hao Chang 0001,journals/tc/ChenCLWS18
5623,196/3033,Yu-Pei Liang,journals/tc/ChenCLWS18
5624,25/1656,Hsin-Wen Wei,journals/tc/ChenCLWS18
5625,16/5006,Wei-Kuan Shih,journals/tc/ChenCLWS18
5626,146/1509,Inhyuk Choi,journals/tc/ChoiOLK18
5627,156/1407,Hyunggoy Oh,journals/tc/ChoiOLK18
5628,87/906,Young-Woo Lee,journals/tc/ChoiOLK18
5629,95/3570,Sungho Kang,journals/tc/ChoiOLK18
5630,26/7685,Kanchan Manna,journals/tc/MannaMCS18
5631,116/4688,Priyajit Mukherjee,journals/tc/MannaMCS18
5632,73/4815,Santanu Chattopadhyay,journals/tc/MannaMCS18
5633,01/5135-1,Indranil Sengupta 0001,journals/tc/MannaMCS18
5634,156/1407,Hyunggoy Oh,journals/tc/OhCK17
5635,146/1509,Inhyuk Choi,journals/tc/OhCK17
5636,95/3570,Sungho Kang,journals/tc/OhCK17
5637,156/1407,Hyunggoy Oh,journals/tc/OhHCK17
5638,13/2891,Taewoo Han,journals/tc/OhHCK17
5639,146/1509,Inhyuk Choi,journals/tc/OhHCK17
5640,95/3570,Sungho Kang,journals/tc/OhHCK17
5641,80/609,Boyang Du,journals/tc/DuRSPPLE16
5642,r/MatteoSonzaReorda,Matteo Sonza Reorda,journals/tc/DuRSPPLE16
5643,66/3508,Luca Sterpone,journals/tc/DuRSPPLE16
5644,135/0013,Luis Parra,journals/tc/DuRSPPLE16
5645,77/270,Marta Portela-García,journals/tc/DuRSPPLE16
5646,88/1638,Almudena Lindoso,journals/tc/DuRSPPLE16
5647,e/LuisEntrena,Luis Entrena,journals/tc/DuRSPPLE16
5648,21/1909,Weihua Zhang,journals/tc/ZhangYWDC16
5649,166/9802,Shiqiang Yu,journals/tc/ZhangYWDC16
5650,95/3433,Haojun Wang,journals/tc/ZhangYWDC16
5651,154/3429,Zhuofang Dai,journals/tc/ZhangYWDC16
5652,31/6601-1,Haibo Chen 0001,journals/tc/ZhangYWDC16
5653,69/5664,Bijan Alizadeh,journals/tc/AlizadehBK15
5654,137/8818,Payman Behnam,journals/tc/AlizadehBK15
5655,48/11070,Somayeh Sadeghi Kohan,journals/tc/AlizadehBK15
5656,95/4735,Dayong Ye,journals/tc/YeZ15
5657,52/1742,Minjie Zhang,journals/tc/YeZ15
5658,132/8083,Zhenzhe Zheng,journals/tc/ZhengGWC15
5659,116/4583,Yang Gui,journals/tc/ZhengGWC15
5660,07/6378-6,Fan Wu 0006,journals/tc/ZhengGWC15
5661,51/1742,Guihai Chen,journals/tc/ZhengGWC15
5662,z/ZibinZheng,Zibin Zheng,journals/tc/ZhengL15
5663,l/MichaelRLyu,Michael R. Lyu,journals/tc/ZhengL15
5664,66/6320-9,Qi Chen 0009,journals/tc/ChenLX14
5665,15/2288,Cheng Liu,journals/tc/ChenLX14
5666,39/3878,Zhen Xiao,journals/tc/ChenLX14
5667,61/508,Mohammad Hossein Neishaburi,journals/tc/NeishaburiZ14
5668,75/1586,Zeljko Zilic,journals/tc/NeishaburiZ14
5669,48/474,Yunji Chen,journals/tc/ChenCLLYSH13
5670,60/419,Tianshi Chen,journals/tc/ChenCLLYSH13
5671,92/5001-1,Ling Li 0001,journals/tc/ChenCLLYSH13
5672,13/7007,Lei Li,journals/tc/ChenCLLYSH13
5673,05/3933,Liang Yang,journals/tc/ChenCLLYSH13
5674,46/7556,Menghao Su,journals/tc/ChenCLLYSH13
5675,75/5125,Weiwu Hu,journals/tc/ChenCLLYSH13
5676,99/3477-6,Xinxin Liu 0006,journals/tc/LiuZY013
5677,03/3520-1,Han Zhao 0001,journals/tc/LiuZY013
5678,44/1152-6,Xin Yang 0006,journals/tc/LiuZY013
5679,07/6728-1,Xiaolin Li 0001,journals/tc/LiuZY013
5680,39/2010,Ho Fai Ko,journals/tc/KoN12
5681,20/5950,Nicola Nicolici,journals/tc/KoN12
5682,23/1907,Chi-Neng Wen,journals/tc/WenCCC12
5683,39/1062,Shu-Hsuan Chou,journals/tc/WenCCC12
5684,04/6670,Chien-Chih Chen,journals/tc/WenCCC12
5685,90/6680,Tien-Fu Chen,journals/tc/WenCCC12
5686,49/2395,Yuan-Hao Chang 0001,journals/tc/ChangK11
5687,07/3181,Tei-Wei Kuo,journals/tc/ChangK11
5688,38/1012,Ehab Anis Daoud,journals/tc/DaoudN11
5689,20/5950,Nicola Nicolici,journals/tc/DaoudN11
5690,46/1929,Preeti Ranjan Panda,journals/tc/PandaBV11
5691,24/4827,M. Balakrishnan,journals/tc/PandaBV11
5692,06/7358,Anant Vishnoi,journals/tc/PandaBV11
5693,75/6813,Ping Xu,journals/tc/XuLTZ11
5694,l/XiangYangLi,Xiang-Yang Li 0001,journals/tc/XuLTZ11
5695,68/3428,Shaojie Tang,journals/tc/XuLTZ11
5696,59/4694,Jizhong Zhao,journals/tc/XuLTZ11
5697,56/9122,Hyeran Jeon,journals/tc/JeonLC10
5698,77/6890,Woo Hyong Lee,journals/tc/JeonLC10
5699,46/2413,Sung Woo Chung,journals/tc/JeonLC10
5700,84/5252,Hratch Mangassarian,journals/tc/MangassarianVB10
5701,v/AndreasGVeneris,Andreas G. Veneris,journals/tc/MangassarianVB10
5702,59/4578,Marco Benedetti,journals/tc/MangassarianVB10
5703,75/6813,Ping Xu,journals/tc/XuWL10
5704,84/7910,ShiGuang Wang,journals/tc/XuWL10
5705,l/XiangYangLi,Xiang-Yang Li 0001,journals/tc/XuWL10
5706,23/357,Giuseppe Ascia,journals/tc/AsciaCPP08
5707,12/529,Vincenzo Catania,journals/tc/AsciaCPP08
5708,45/1025,Maurizio Palesi,journals/tc/AsciaCPP08
5709,97/589,Davide Patti,journals/tc/AsciaCPP08
5710,q/XiaoQin,Xiao Qin 0001,journals/tc/QinX08
5711,x/TaoXie4,Tao Xie 0004,journals/tc/QinX08
5712,x/TaoXie4,Tao Xie 0004,journals/tc/Xie08
5713,x/TaoXie4,Tao Xie 0004,journals/tc/XieQ08
5714,q/XiaoQin,Xiao Qin 0001,journals/tc/XieQ08
5715,60/6001,Yifeng Zhu,journals/tc/ZhuJ08
5716,16/3631-1,Hong Jiang 0001,journals/tc/ZhuJ08
5717,51/752,Wu-Chuan Yang,journals/tc/YangGL07
5718,45/2140,Dah-Jyh Guan,journals/tc/YangGL07
5719,48/6439,Chi-Sung Laih,journals/tc/YangGL07
5720,a/StefanAndrei,Stefan Andrei,journals/tc/AndreiCCL06
5721,c/WeiNganChin,Wei-Ngan Chin,journals/tc/AndreiCCL06
5722,c/AMKCheng,Albert Mo Kim Cheng,journals/tc/AndreiCCL06
5723,22/6000,Mihai Lupu,journals/tc/AndreiCCL06
5724,58/745,Gian Carlo Cardarilli,journals/tc/CardarilliOPRS06
5725,84/5657,Marco Ottavi,journals/tc/CardarilliOPRS06
5726,72/5613,Salvatore Pontarelli,journals/tc/CardarilliOPRS06
5727,59/6800,Marco Re,journals/tc/CardarilliOPRS06
5728,18/2617,Adelio Salsano,journals/tc/CardarilliOPRS06
5729,25/4529,Andrew B. T. Hopkins,journals/tc/HopkinsM06
5730,78/4433,Klaus D. McDonald-Maier,journals/tc/HopkinsM06
5731,46/7013,Chia-Chih Yen,journals/tc/YenJ06
5732,26/5117,Jing-Yang Jou,journals/tc/YenJ06
5733,16/844,Matthew W. Heath,journals/tc/HeathBH05
5734,b/WaynePBurleson,Wayne P. Burleson,journals/tc/HeathBH05
5735,99/4204,Ian G. Harris,journals/tc/HeathBH05
5736,18/145,Moonsoo Kang,journals/tc/KangYYLK03
5737,10/3809,Chansu Yu,journals/tc/KangYYLK03
5738,99/5043,Hee Yong Youn,journals/tc/KangYYLK03
5739,62/4076,Ben Lee,journals/tc/KangYYLK03
5740,00/4131,Myungchul Kim 0001,journals/tc/KangYYLK03
5741,43/4190,G. Robert Redinbo,journals/tc/Redinbo03
5742,10/2031-1,Yuanyuan Yang 0001,journals/tc/YangW99
5743,48/5011,Jianchao Wang,journals/tc/YangW99
5744,b/ManuelBlum,Manuel Blum 0001,journals/tc/BlumW96
5745,78/2325,Hal Wasserman,journals/tc/BlumW96
5746,81/3657,Ge-Ming Chiu,journals/tc/ChiuW96
5747,59/2490,Shui-Pao Wu,journals/tc/ChiuW96
5748,p/IrithPomeranz,Irith Pomeranz,journals/tc/PomeranzR95b
5749,r/SudhakarMReddy,Sudhakar M. Reddy,journals/tc/PomeranzR95b
5750,22/4901,Jacob van den Berg,journals/tc/BergT93
5751,t/DonaldFTowsley,Donald F. Towsley,journals/tc/BergT93
5752,78/6916,Po-Jen Chuang,journals/tc/ChuangT92
5753,82/4827,Nian-Feng Tzeng,journals/tc/ChuangT92
5754,p/IrithPomeranz,Irith Pomeranz,journals/tc/PomeranzR92
5755,r/SudhakarMReddy,Sudhakar M. Reddy,journals/tc/PomeranzR92
5756,66/3720,Alireza Kavianpour,journals/tc/KavianpourK91
5757,k/KHKim,K. H. Kim,journals/tc/KavianpourK91
5758,95/5812,Daniel H. Linder,journals/tc/LinderH91
5759,13/95,James C. Harden,journals/tc/LinderH91
5760,s/KangGShin,Kang G. Shin,journals/tc/Shin90
5761,17/1354,Katherine M. Baumgartner,journals/tc/BaumgartnerW89
5762,w/BenjaminWWah,Benjamin W. Wah,journals/tc/BaumgartnerW89
5763,71/6921,Fred J. Meyer,journals/tc/MeyerP89
5764,p/DhirajKPradhan,Dhiraj K. Pradhan,journals/tc/MeyerP89
5765,y/PhilipSYu,Philip S. Yu,journals/tc/YuKL88
5766,k/CManiKrishna,C. Mani Krishna,journals/tc/YuKL88
5767,87/2778,Yann-Hang Lee,journals/tc/YuKL88
5768,10/2868,Marsha J. Berger,journals/tc/BergerB87
5769,b/ShahidHBokhari,Shahid H. Bokhari,journals/tc/BergerB87
5770,77/2432,Thomas J. LeBlanc,journals/tc/LeblancM87
5771,m/JMMellorCrummey,John M. Mellor-Crummey,journals/tc/LeblancM87
5772,39/6378,Soo-Young Lee,journals/tc/LeeA87
5773,a/JakeKAggarwal,J. K. Aggarwal,journals/tc/LeeA87
5774,53/2621,C. M. McCulloch,journals/tc/McCulloch85
5775,62/5300,Fabio Somenzi,journals/tc/SomenziGMP85
5776,34/648,Silvano Gai,journals/tc/SomenziGMP85
5777,70/1286,Marco Mezzalama,journals/tc/SomenziGMP85
5778,60/3110,Paolo Prinetto,journals/tc/SomenziGMP85
5779,v/LeslieGValiant,Leslie G. Valiant,journals/tc/Valiant83
5780,s/HansWernerSix,Hans-Werner Six,journals/tc/SixW82
5781,w/DerickWood,Derick Wood,journals/tc/SixW82
5782,60/2019,Kevin Q. Brown,journals/tc/Brown81
5783,f/RAFinkel,Raphael A. Finkel,journals/tc/FinkelS81
5784,s/MarvinHSolomon,Marvin H. Solomon,journals/tc/FinkelS81
5785,88/1642,Glenford J. Myers,journals/tc/MyersH81
5786,65/4832,David G. Hocker,journals/tc/MyersH81
5787,84/2910,Jon Louis Bentley,journals/tc/BentleyW80
5788,w/DerickWood,Derick Wood,journals/tc/BentleyW80
5789,84/2910,Jon Louis Bentley,journals/tc/BentleyO79
5790,o/ThomasOttmann,Thomas Ottmann,journals/tc/BentleyO79
5791,f/PeterFreeman,Peter A. Freeman,journals/tc/Freeman74
5792,173/1780,G. D. Kraft,journals/tc/Kraft74
5793,l/DavidBLomet,David B. Lomet,journals/tc/Lomet74
5794,153/5912,D. Muir,journals/tc/Muir74
5795,52/5608,Linder Charlie Hobbs,journals/tc/Hobbs73
5796,98/2950,P. J. Plauger,journals/tc/Plauger73
5797,76/772,Kenneth C. Knowlton,journals/tc/Knowlton68
5798,119/3113,Pavel Zemliansky,journals/tpc/Zemliansky21
5799,96/950,Huiyu Zhang,journals/tpc/ZhangFWX21
5800,163/0072,Jieyun Feng,journals/tpc/ZhangFWX21
5801,289/3505,Yuanhong Wei,journals/tpc/ZhangFWX21
5802,289/4044,Jiayu Xia,journals/tpc/ZhangFWX21
5803,259/0476,Dave Kim,journals/tpc/KimO20
5804,259/0456,Wendy M. Olson,journals/tpc/KimO20
5805,54/629,Danni Yu,journals/tpc/Yu20
5806,73/9189,Yuting Lin,journals/tpc/Lin19
5807,152/5610,Ricardo Eito-Brun,journals/tpc/Eito-BrunS18
5808,57/575,Antonio de Amescua Seco,journals/tpc/Eito-BrunS18
5809,163/9461,Ya Sun,journals/tpc/SunJYZ18
5810,225/6934,Guangsa Jin,journals/tpc/SunJYZ18
5811,225/6865,Yingli Yang,journals/tpc/SunJYZ18
5812,74/2406,Jingjing Zhao,journals/tpc/SunJYZ18
5813,54/629,Danni Yu,journals/tpc/YuB17
5814,202/8522,Marina Bondi,journals/tpc/YuB17
5815,119/3113,Pavel Zemliansky,journals/tpc/ZemlianskyB17
5816,167/5941,Landon Berry,journals/tpc/ZemlianskyB17
5817,156/2138,Tatiana Batova,journals/tpc/BatovaA16
5818,153/4005,Rebekka Andersen,journals/tpc/BatovaA16
5819,54/3137,Dave Clark,journals/tpc/Clark16
5820,155/8979,Guiseppe Getto,journals/tpc/GettoL16
5821,155/8883,Jack T. Labriola,journals/tpc/GettoL16
5822,155/8895,Laura Gonzales,journals/tpc/GonzalesPHM16
5823,68/315,Liza Potts,journals/tpc/GonzalesPHM16
5824,33/3449,Bill Hart-Davidson,journals/tpc/GonzalesPHM16
5825,179/1031,Mike McLeod,journals/tpc/GonzalesPHM16
5826,117/6335,Frank van Meurs,journals/tpc/MeursPKG15
5827,163/0067,Brigitte Planken,journals/tpc/MeursPKG15
5828,66/10642,Hubert Korzilius,journals/tpc/MeursPKG15
5829,37/10642,Marinel Gerritsen,journals/tpc/MeursPKG15
5830,94/1955,Joyce Karreman,journals/tpc/KarremanJH14
5831,37/2894,Menno de Jong,journals/tpc/KarremanJH14
5832,145/7919,Stefan Hofmans,journals/tpc/KarremanJH14
5833,43/410,Marco Winckler,journals/tpc/WincklerBB13
5834,12/3764,Cédric Bach,journals/tpc/WincklerBB13
5835,10/1492,Regina Bernhaupt,journals/tpc/WincklerBB13
5836,119/3098,Aditi Bhatia,journals/tpc/Bhatia12
5837,86/3831,Sanne Elling,journals/tpc/EllingLJ12
